tid,t,x,y,v,cls,p_reject,anomaly,reject,scheduled,activated,late,headroom_ms,n_obs,pulse_ms,nozzles,target_uids,own_hit_uids
234,0.5320,-0.1175,0.1985,2.985,good,0.001,4.12,0,0,0,0,12.85,2,0.0,,,
233,0.5360,-0.1114,0.1723,2.992,good,0.000,1.98,0,0,0,0,10.65,3,0.0,,,
236,0.5360,-0.1171,0.0794,2.993,broken,0.921,2.38,1,1,1,0,12.53,2,2.4,42|41,222,222
237,0.5360,-0.1183,-0.0900,3.003,good,0.000,2.17,0,0,0,0,12.70,2,0.0,,,
238,0.5360,-0.1176,0.1495,3.004,sour,1.000,14.52,1,1,1,0,12.44,2,3.2,51|50,229,229
239,0.5360,-0.1160,0.2274,3.002,good,0.000,2.83,0,0,0,0,11.96,2,0.0,,,
235,0.5400,-0.1116,-0.1066,2.994,good,0.000,3.10,0,0,0,0,10.67,3,0.0,,,
243,0.5400,-0.1178,-0.1872,3.000,good,0.003,1.72,0,0,0,0,12.59,2,0.0,,,
240,0.5440,-0.1144,0.0277,3.022,broken,0.998,2.86,1,1,1,0,10.93,3,2.4,35,241,241
241,0.5440,-0.1093,-0.0493,3.004,sour,1.000,20.13,1,1,1,0,9.68,3,3.2,25,257,257
242,0.5440,-0.1085,-0.0861,3.010,good,0.004,1.63,0,0,0,0,9.28,3,0.0,,,
244,0.5480,-0.1126,-0.1923,3.006,good,0.000,2.64,0,0,0,0,10.73,3,0.0,,,
245,0.5480,-0.1154,-0.0181,2.841,good,0.000,3.18,0,0,0,0,15.83,3,0.0,,,
